DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
11/22/2013,38.720933,-122.997783,5,B,Debris Burning
10/9/2013,38.241667,-122.53685,0.7,B,Miscellaneous
10/17/2013,38.26485,-122.73225,0.3,B,Missing/Undefined
11/4/2013,37.229333,-119.509633,0.1,A,Debris Burning
10/19/2013,36.972083,-120.045567,0.1,A,Missing/Undefined
12/6/2013,36.949667,-120.05425,1,B,Missing/Undefined
10/11/2013,36.952533,-120.3826,208,D,Missing/Undefined
11/8/2013,36.922917,-119.947033,0.5,B,Debris Burning
12/24/2013,38.116804,-122.559298,0.1,A,Missing/Undefined
12/22/2013,38.113306,-122.577626,0.8,B,Missing/Undefined
10/1/2013,33.689533,-117.201117,0.1,A,Debris Burning
11/5/2013,33.481433,-117.142817,0.1,A,Miscellaneous
11/9/2013,33.8665,-117.2348,1,B,Debris Burning
10/27/2013,33.024517,-116.9395,0.1,A,Missing/Undefined
12/23/2013,33.301183,-117.1535,0.3,B,Miscellaneous
11/6/2013,32.882533,-116.91735,0.5,B,Missing/Undefined
12/25/2013,33.201183,-117.156183,0.6,B,Miscellaneous
12/29/2013,33.047217,-116.824767,0.1,A,Debris Burning
11/8/2013,33.31585,-117.181317,1,B,Missing/Undefined
11/1/2013,33.165517,-116.68135,0.1,A,Miscellaneous
10/5/2013,33.280967,-116.954517,1,B,Miscellaneous
10/14/2013,32.9047,-116.940117,100,D,Missing/Undefined
11/26/2013,33.5163,-117.149867,1,B,Miscellaneous
11/3/2013,33.730517,-116.232283,0.1,A,Missing/Undefined
10/14/2013,34.0041,-117.405733,0.1,A,Missing/Undefined
10/23/2013,33.8469,-117.3337,1,B,Debris Burning
11/25/2013,34.00575,-117.449133,0.2,A,Missing/Undefined
11/5/2013,33.707483,-116.28095,0.1,A,Missing/Undefined
11/1/2013,33.9217,-117.244417,0.1,A,Miscellaneous
10/16/2013,33.825983,-117.13265,5,B,Missing/Undefined
11/16/2013,37.1065,-121.015733,0.5,B,Missing/Undefined
10/5/2013,37.575833,-120.912667,0.1,A,Debris Burning
12/3/2013,37.35675,-120.641267,0.5,B,Missing/Undefined
10/23/2013,37.241317,-121.0855,1,B,Miscellaneous
10/14/2013,37.2047,-120.243783,0.3,B,Debris Burning
11/18/2013,36.981717,-120.599433,100,D,Missing/Undefined
10/6/2013,37.353267,-120.567733,0.1,A,Missing/Undefined
10/27/2013,37.05695,-121.0163,0.5,B,Miscellaneous
11/14/2013,39.311283,-121.417933,1,B,Missing/Undefined
10/15/2013,38.810767,-123.007567,0.1,A,Missing/Undefined
11/10/2013,38.5969,-122.895417,0.5,B,Debris Burning
11/3/2013,38.36215,-122.555933,0.1,A,Miscellaneous
12/29/2013,38.456883,-123.00755,0.1,A,Miscellaneous
12/30/2013,39.739,-121.6002,0.1,A,Missing/Undefined
10/1/2013,39.6129,-121.6068,17,C,Miscellaneous
11/14/2013,39.766667,-121.59865,0.1,A,Debris Burning
12/13/2013,39.426417,-121.608333,2,B,Missing/Undefined
11/18/2013,39.845817,-121.603067,0.1,A,Missing/Undefined
10/20/2013,39.642267,-121.716383,0.1,A,Miscellaneous
10/1/2013,39.602533,-121.618117,0.1,A,Miscellaneous
11/30/2013,39.428967,-121.605367,1,B,Debris Burning
10/1/2013,39.53485,-121.582467,2.4,B,Missing/Undefined
11/8/2013,39.3914,-121.406567,0.2,A,Miscellaneous
11/12/2013,39.38575,-121.389233,1.2,B,Debris Burning
12/13/2013,39.858617,-121.8904,5,B,Debris Burning
11/9/2013,39.326667,-121.527133,0.3,B,Miscellaneous
10/4/2013,39.528283,-121.46215,0.1,A,Missing/Undefined
12/5/2013,39.394157,-121.690333,0.1,A,Missing/Undefined
11/11/2013,39.481383,-121.329983,0.1,A,Miscellaneous
12/12/2013,33.304233,-117.08415,0.1,A,Miscellaneous
10/27/2013,33.030383,-116.907767,2,B,Debris Burning
12/29/2013,33.038683,-116.879417,0.1,A,Debris Burning
11/11/2013,33.250683,-117.230517,0.1,A,Missing/Undefined
10/14/2013,38.20155,-121.031517,1,B,Missing/Undefined
10/11/2013,38.235317,-121.101017,0.8,B,Debris Burning
10/14/2013,35.237383,-120.634633,1,B,Miscellaneous
11/8/2013,35.709267,-120.596867,0.1,A,Miscellaneous
10/20/2013,37.699817,-120.089917,0.4,B,Miscellaneous
11/10/2013,37.435933,-120.091833,0.1,A,Miscellaneous
11/5/2013,37.549983,-120.019133,0.1,A,Debris Burning
11/17/2013,37.528083,-119.934067,1,B,Miscellaneous
11/2/2013,39.165767,-123.239517,0.1,A,Miscellaneous
11/14/2013,39.37015,-123.327883,0.1,A,Debris Burning
10/27/2013,39.389283,-123.77125,0.1,A,Missing/Undefined
10/8/2013,39.44705,-123.742867,0.1,A,Miscellaneous
11/2/2013,39.6921,-123.49815,1,B,Debris Burning
12/2/2013,39.276138,-123.254887,1,B,Missing/Undefined
12/20/2013,39.534317,-123.11485,1.5,B,Miscellaneous
11/28/2013,39.37705,-121.1636,0.1,A,Missing/Undefined
10/4/2013,37.755,-121.7868,150,D,Miscellaneous
10/14/2013,37.79745,-121.620217,2.5,B,Miscellaneous
12/11/2013,37.610017,-121.8746,0.1,A,Missing/Undefined
10/24/2013,37.740967,-121.618717,1,B,Missing/Undefined
10/1/2013,37.147383,-122.134133,0.1,A,Missing/Undefined
10/3/2013,36.881717,-121.79165,0.3,B,Miscellaneous
10/4/2013,37.057233,-122.12275,0.1,A,Miscellaneous
11/17/2013,37.05035,-122.084233,0.3,B,Miscellaneous
12/26/2013,37.097317,-122.020533,0.3,B,Miscellaneous
11/12/2013,37.099617,-121.94745,0.2,A,Missing/Undefined
11/17/2013,37.006667,-122.057333,0.1,A,Miscellaneous
12/22/2013,37.097767,-121.8684,0.2,A,Debris Burning
10/6/2013,37.172733,-122.185133,1.3,B,Miscellaneous
12/26/2013,37.01885,-121.96855,1.5,B,Miscellaneous
12/26/2013,37.01825,-122.131817,0.3,B,Debris Burning
12/12/2013,36.961567,-121.8499,1,B,Miscellaneous
12/2/2013,37.147667,-122.0882,0.1,A,Missing/Undefined
12/25/2013,36.897733,-121.808533,0.3,B,Miscellaneous
12/25/2013,38.7036,-121.067883,0.3,B,Missing/Undefined
12/17/2013,39.533817,-121.34345,0.1,A,Missing/Undefined
10/14/2013,39.551417,-121.800533,85,C,Debris Burning
11/17/2013,39.55625,-121.601067,0.4,B,Missing/Undefined
10/12/2013,34.156433,-117.367533,0.2,A,Miscellaneous
11/20/2013,34.017667,-116.492617,1,B,Missing/Undefined
11/10/2013,34.25385,-117.229683,1,B,Debris Burning
12/12/2013,32.69615,-117.006467,0.3,B,Missing/Undefined
10/11/2013,33.008433,-116.9146,1,B,Missing/Undefined
10/14/2013,32.820267,-116.776233,0.2,A,Missing/Undefined
10/26/2013,32.675233,-116.715633,0.1,A,Missing/Undefined
10/19/2013,32.611883,-116.7071,0.1,A,Missing/Undefined
12/30/2013,33.313267,-117.10465,0.3,B,Miscellaneous
10/6/2013,32.865417,-116.955867,28,C,Missing/Undefined
11/15/2013,33.498267,-117.2644,0.1,A,Missing/Undefined
10/8/2013,33.074433,-116.718717,3.2,B,Miscellaneous
10/15/2013,36.27015,-117.152167,0.1,A,Miscellaneous
12/25/2013,33.252933,-117.156183,0.3,B,Miscellaneous
10/11/2013,32.991617,-116.835133,0.5,B,Missing/Undefined
12/22/2013,33.0464,-116.859667,1,B,Missing/Undefined
10/5/2013,32.580183,-116.919017,6,B,Miscellaneous
10/8/2013,33.077383,-116.776033,0.2,A,Missing/Undefined
11/22/2013,39.07085,-122.993167,40,C,Miscellaneous
12/27/2013,38.857917,-123.038117,100,D,Miscellaneous
11/22/2013,39.291167,-123.2305,1,B,Miscellaneous
11/2/2013,39.413168,-123.308874,2,B,Miscellaneous
12/31/2013,39.20285,-123.349367,0.1,A,Miscellaneous
12/29/2013,39.829167,-123.292333,13,C,Debris Burning
10/29/2013,39.178017,-123.181117,0.1,A,Debris Burning
12/29/2013,39.435283,-123.313622,1,B,Miscellaneous
10/8/2013,39.025833,-123.345067,0.3,B,Missing/Undefined
10/10/2013,39.408083,-123.755067,0.1,A,Miscellaneous
11/26/2013,39.653317,-123.476367,1,B,Miscellaneous
10/13/2013,35.537837,-120.718682,0.2,A,Debris Burning
10/25/2013,35.3016,-120.676183,0.1,A,Missing/Undefined
12/16/2013,35.34025,-120.623983,1,B,Miscellaneous
11/18/2013,35.317083,-120.621017,0.1,A,Missing/Undefined
12/30/2013,35.727883,-120.859867,0.1,A,Miscellaneous
11/8/2013,35.6614,-120.41405,0.1,A,Missing/Undefined
12/25/2013,35.5581,-121.077283,0.1,A,Missing/Undefined
11/8/2013,35.050317,-120.59315,1,B,Miscellaneous
10/13/2013,35.02195,-120.488783,0.1,A,Missing/Undefined
11/28/2013,35.229633,-120.742733,0.3,B,Miscellaneous
11/4/2013,38.82085,-120.834583,0.4,B,Debris Burning
12/31/2013,38.679017,-120.7494,0.1,A,Miscellaneous
11/14/2013,38.805767,-120.82135,0.1,A,Miscellaneous
12/14/2013,38.751467,-120.84725,7.1,B,Miscellaneous
11/23/2013,38.901417,-120.825,0.1,A,Debris Burning
11/4/2013,38.742983,-120.656667,0.9,B,Debris Burning
12/28/2013,38.902667,-120.9224,0.5,B,Miscellaneous
11/21/2013,38.904683,-120.98525,1,B,Debris Burning
11/13/2013,38.86595,-120.842583,8,B,Miscellaneous
11/10/2013,38.688683,-120.777117,0.3,B,Debris Burning
11/13/2013,38.682217,-120.939567,1,B,Debris Burning
11/8/2013,38.738283,-120.561917,0.3,B,Debris Burning
11/22/2013,38.674133,-120.573517,5.1,B,Debris Burning
11/14/2013,38.715533,-120.83475,0.2,A,Debris Burning
11/22/2013,38.8564,-120.8587,0.1,A,Debris Burning
11/21/2013,38.727633,-120.673333,1,B,Miscellaneous
11/6/2013,38.905367,-120.834983,0.3,B,Debris Burning
10/31/2013,37.3847,-120.713117,0.1,A,Missing/Undefined
11/12/2013,37.419617,-120.6676,0.5,B,Missing/Undefined
12/12/2013,37.036067,-122.106833,0.1,A,Miscellaneous
10/6/2013,37.008667,-121.97895,0.1,A,Miscellaneous
11/6/2013,37.14775,-122.13455,0.1,A,Miscellaneous
11/5/2013,36.953367,-121.7575,1,B,Miscellaneous
10/7/2013,37.141883,-121.985267,1,B,Missing/Undefined
12/21/2013,36.958017,-121.802333,0.1,A,Debris Burning
10/19/2013,37.006167,-122.059167,0.1,A,Miscellaneous
11/20/2013,37.12665,-122.13315,0.1,A,Debris Burning
11/12/2013,37.0217,-121.9859,0.1,A,Miscellaneous
10/18/2013,40.441733,-122.3155,0.1,A,Miscellaneous
11/12/2013,40.637283,-122.236233,0.3,B,Debris Burning
12/18/2013,40.573933,-122.319383,0.1,A,Miscellaneous
10/2/2013,40.5017,-121.84385,0.1,A,Debris Burning
12/1/2013,40.549817,-122.429867,0.5,B,Debris Burning
11/14/2013,40.7598,-122.016133,0.3,B,Miscellaneous
11/26/2013,40.663833,-122.31045,1.4,B,Debris Burning
11/23/2013,39.123317,-122.8565,1,B,Miscellaneous
11/25/2013,38.9956,-122.703867,0.3,B,Miscellaneous
12/15/2013,39.079867,-122.5378,0.1,A,Miscellaneous
11/30/2013,39.137283,-122.90625,0.5,B,Debris Burning
11/22/2013,38.356383,-122.49275,0.1,A,Miscellaneous
11/7/2013,38.41885,-122.931183,0.1,A,Miscellaneous
11/21/2013,38.714717,-123.358817,2,B,Debris Burning
10/7/2013,38.4989,-122.9946,0.1,A,Missing/Undefined
11/15/2013,38.393033,-122.549483,0.1,A,Miscellaneous
12/5/2013,38.369733,-122.903433,0.1,A,Miscellaneous
11/22/2013,38.358533,-122.804783,0.1,A,Debris Burning
11/25/2013,38.524567,-123.267033,1,B,Miscellaneous
11/9/2013,38.759133,-122.9757,0.3,B,Miscellaneous
11/26/2013,38.634767,-122.881867,0.1,A,Miscellaneous
11/17/2013,38.42205,-123.002717,2,B,Miscellaneous
11/17/2013,38.809217,-123.007283,1,B,Miscellaneous
10/20/2013,38.561783,-123.269283,0.3,B,Miscellaneous
12/22/2013,38.503483,-122.673483,0.1,A,Miscellaneous
12/30/2013,38.357433,-122.834783,0.1,A,Miscellaneous
11/22/2013,38.3225,-122.622,1,B,Miscellaneous
11/21/2013,38.534017,-123.089517,0.1,A,Debris Burning
12/20/2013,38.585583,-122.7891,0.1,A,Missing/Undefined
11/1/2013,38.50665,-122.9955,0.1,A,Miscellaneous
11/10/2013,37.349683,-120.555417,0.1,A,Missing/Undefined
11/12/2013,37.083633,-121.10155,1,B,Missing/Undefined
10/5/2013,37.3425,-120.641367,1,B,Missing/Undefined
11/4/2013,37.28075,-120.324833,1,B,Missing/Undefined
10/16/2013,37.170683,-120.1775,0.1,A,Debris Burning
11/29/2013,37.441833,-120.539517,1,B,Miscellaneous
11/9/2013,37.373817,-120.682133,0.3,B,Missing/Undefined
10/12/2013,37.209967,-120.634833,20,C,Miscellaneous
12/18/2013,37.3092,-120.647583,0.3,B,Missing/Undefined
10/16/2013,37.321883,-120.52365,0.1,A,Missing/Undefined
11/18/2013,37.411483,-120.751917,0.1,A,Missing/Undefined
10/11/2013,37.245667,-120.997983,0.1,A,Missing/Undefined
12/28/2013,37.325733,-120.5531,0.3,B,Missing/Undefined
10/27/2013,41.59285,-120.40165,1.8,B,Debris Burning
11/23/2013,41.4276,-120.624667,0.1,A,Miscellaneous
11/1/2013,36.5744,-121.583633,0.1,A,Miscellaneous
10/6/2013,36.536717,-121.724217,0.1,A,Miscellaneous
11/7/2013,36.7906,-121.6635,0.1,A,Debris Burning
12/30/2013,36.0992,-121.146633,4.8,B,Miscellaneous
11/5/2013,36.888033,-121.666683,0.1,A,Debris Burning
11/18/2013,40.70285,-122.3242,0.1,A,Debris Burning
10/9/2013,40.962767,-121.632883,1.5,B,Miscellaneous
12/10/2013,40.552783,-122.451317,1,B,Miscellaneous
11/25/2013,38.567583,-120.66905,0.1,A,Debris Burning
11/12/2013,38.904,-120.8378,0.1,A,Debris Burning
12/6/2013,38.647617,-120.943417,0.2,A,Debris Burning
11/18/2013,38.681583,-120.845583,0.1,A,Missing/Undefined
11/11/2013,38.6993,-120.895667,0.5,B,Debris Burning
11/7/2013,38.690583,-120.811717,0.2,A,Debris Burning
10/9/2013,38.68035,-121.016767,1,B,Miscellaneous
10/13/2013,33.938067,-117.130517,0.1,A,Missing/Undefined
10/26/2013,33.7699,-117.225217,0.1,A,Miscellaneous
10/14/2013,33.734517,-116.941183,100,D,Missing/Undefined
11/7/2013,33.64635,-117.35645,1,B,Missing/Undefined
12/24/2013,33.5692,-116.198383,0.3,B,Miscellaneous
12/31/2013,33.978467,-117.451417,0.1,A,Missing/Undefined
10/26/2013,33.941117,-117.2276,0.1,A,Miscellaneous
11/14/2013,33.72575,-117.29695,0.3,B,Miscellaneous
11/12/2013,33.763367,-117.464983,0.1,A,Miscellaneous
11/14/2013,33.670783,-117.2147,0.1,A,Missing/Undefined
11/2/2013,33.763417,-116.901933,0.1,A,Missing/Undefined
11/11/2013,33.86725,-117.163767,1,B,Missing/Undefined
10/2/2013,38.485983,-122.97185,0.5,B,Debris Burning
12/26/2013,38.417493,-122.55035,0.1,A,Missing/Undefined
12/30/2013,38.2255,-122.691667,0.1,A,Debris Burning
11/16/2013,38.212028,-122.549274,0.1,A,Miscellaneous
11/21/2013,40.142383,-121.887667,0.1,A,Miscellaneous
10/31/2013,39.51025,-121.515,0.1,A,Missing/Undefined
12/20/2013,39.6043,-121.373117,1,B,Debris Burning
11/12/2013,39.4582,-121.5088,0.1,A,Missing/Undefined
10/3/2013,39.364717,-121.4816,30,C,Missing/Undefined
11/7/2013,39.428667,-121.512633,0.1,A,Debris Burning
11/13/2013,39.65985,-121.629883,0.8,B,Missing/Undefined
11/16/2013,38.684167,-120.866883,0.1,A,Miscellaneous
11/11/2013,38.718183,-120.628117,0.1,A,Debris Burning
10/26/2013,38.595433,-120.61605,0.1,A,Missing/Undefined
11/13/2013,38.7595,-120.700667,0.2,A,Debris Burning
10/25/2013,38.82935,-120.8186,0.1,A,Missing/Undefined
11/4/2013,38.799233,-120.853317,0.8,B,Debris Burning
11/4/2013,38.821133,-120.844933,0.3,B,Debris Burning
12/28/2013,38.911283,-120.893583,0.1,A,Miscellaneous
11/13/2013,38.80085,-120.719567,0.1,A,Missing/Undefined
11/6/2013,38.748783,-120.932467,0.3,B,Debris Burning
10/7/2013,38.667567,-120.7447,11,C,Miscellaneous
10/9/2013,38.69815,-121.097283,0.1,A,Miscellaneous
10/17/2013,38.873117,-121.021383,0.1,A,Miscellaneous
10/16/2013,34.010183,-117.418867,1,B,Missing/Undefined
10/22/2013,33.441583,-116.86175,1,B,Missing/Undefined
10/26/2013,33.649433,-116.212467,0.1,A,Missing/Undefined
10/15/2013,33.937717,-117.12385,1,B,Missing/Undefined
12/26/2013,36.01305,-120.922133,0.1,A,Debris Burning
10/5/2013,36.608967,-121.692383,0.1,A,Miscellaneous
12/18/2013,35.80595,-120.6786,1,B,Debris Burning
11/12/2013,36.351933,-121.4081,0.3,B,Miscellaneous
12/26/2013,36.190283,-121.072233,0.1,A,Miscellaneous
12/29/2013,36.85655,-121.654867,0.1,A,Debris Burning
10/5/2013,36.610383,-121.691467,0.1,A,Miscellaneous
12/10/2013,36.233833,-121.174283,0.1,A,Missing/Undefined
10/5/2013,36.7986,-121.666367,0.1,A,Miscellaneous
11/22/2013,38.505167,-122.0915,0.1,A,Missing/Undefined
10/3/2013,38.383483,-122.312583,0.3,B,Miscellaneous
10/20/2013,38.596617,-122.607033,1,B,Miscellaneous
11/10/2013,38.522333,-122.54145,0.5,B,Miscellaneous
10/25/2013,38.336417,-122.294417,0.1,A,Missing/Undefined
11/22/2013,38.55415,-122.489917,2,B,Miscellaneous
11/22/2013,38.9578,-122.732717,0.1,A,Miscellaneous
12/23/2013,38.712583,-122.3049,5,B,Miscellaneous
12/5/2013,38.654867,-122.596717,0.1,A,Miscellaneous
10/3/2013,38.354017,-122.28675,1,B,Miscellaneous
11/21/2013,38.60555,-122.5954,0.1,A,Miscellaneous
12/18/2013,38.544217,-122.467333,0.4,B,Missing/Undefined
11/19/2013,38.6767,-120.759933,0.1,A,Miscellaneous
12/22/2013,38.72955,-120.729583,0.1,A,Missing/Undefined
10/5/2013,38.978767,-120.102917,0.1,A,Missing/Undefined
11/13/2013,38.526017,-120.938433,0.1,A,Debris Burning
11/15/2013,39.022917,-122.4536,1,B,Miscellaneous
11/8/2013,38.87935,-122.581367,120,D,Miscellaneous
11/21/2013,39.0362,-122.741567,10,C,Miscellaneous
10/19/2013,38.711233,-122.612,1,B,Missing/Undefined
10/26/2013,38.841733,-122.78315,0.5,B,Missing/Undefined
11/19/2013,40.382817,-120.668217,0.8,B,Miscellaneous
10/6/2013,40.307067,-120.988117,0.1,A,Missing/Undefined
11/7/2013,40.890267,-120.642467,12,C,Missing/Undefined
10/5/2013,40.898383,-121.1743,2,B,Missing/Undefined
10/8/2013,34.173637,-118.349383,0.1,A,Missing/Undefined
12/31/2013,37.086533,-120.212583,0.1,A,Debris Burning
10/18/2013,37.263183,-119.694617,1,B,Missing/Undefined
10/6/2013,36.8872,-120.110433,1,B,Missing/Undefined
11/15/2013,36.851117,-120.31695,2,B,Missing/Undefined
11/5/2013,38.53315,-122.227467,0.2,A,Missing/Undefined
12/17/2013,38.254367,-122.325217,0.1,A,Debris Burning
12/22/2013,38.590233,-122.458933,0.2,A,Miscellaneous
11/22/2013,38.346933,-122.115217,11,C,Miscellaneous
12/10/2013,40.542367,-122.467867,1,B,Miscellaneous
12/10/2013,40.55275,-122.45125,1,B,Miscellaneous
11/9/2013,40.473917,-122.4486,0.3,B,Miscellaneous
11/1/2013,40.5639,-122.0877,1,B,Miscellaneous
10/27/2013,40.818167,-121.919267,0.1,A,Missing/Undefined
11/22/2013,40.513883,-122.2081,4,B,Miscellaneous
11/21/2013,40.716683,-122.113033,1,B,Debris Burning
11/2/2013,40.491433,-122.549083,1,B,Debris Burning
12/1/2013,40.59195,-122.29485,0.1,A,Miscellaneous
10/30/2013,40.5029,-122.378533,0.1,A,Missing/Undefined
11/12/2013,40.514917,-121.950117,1,B,Debris Burning
12/19/2013,40.521817,-122.504033,1,B,Debris Burning
12/31/2013,40.445683,-122.253,0.1,A,Missing/Undefined
12/5/2013,40.648667,-122.329633,1,B,Debris Burning
11/22/2013,40.755517,-122.028217,0.1,A,Missing/Undefined
12/10/2013,40.519083,-122.499767,1,B,Miscellaneous
12/4/2013,40.658433,-122.3244,0.5,B,Debris Burning
11/15/2013,36.972367,-120.0485,0.1,A,Missing/Undefined
12/30/2013,36.923667,-120.021767,0.1,A,Missing/Undefined
10/18/2013,36.943083,-120.029733,1,B,Debris Burning
10/3/2013,38.234805,-122.446955,3,B,Miscellaneous
10/6/2013,38.807767,-123.01565,1,B,Missing/Undefined
11/22/2013,38.8055,-122.81495,3505,F,Miscellaneous
10/4/2013,38.315633,-122.704433,0.5,B,Miscellaneous
11/21/2013,38.5318,-123.09335,0.1,A,Debris Burning
11/22/2013,38.333361,-122.72033,3.5,B,Miscellaneous
11/22/2013,38.790617,-123.035767,0.1,A,Miscellaneous
11/10/2013,38.42755,-122.9316,0.1,A,Miscellaneous
11/16/2013,38.212033,-122.549267,0.1,A,Miscellaneous
12/5/2013,37.397167,-121.139833,1,B,Miscellaneous
10/19/2013,39.141303,-121.615289,1,B,Missing/Undefined
10/3/2013,39.908833,-122.200017,1,B,Missing/Undefined
11/10/2013,40.17868,-122.235218,1,B,Missing/Undefined
12/10/2013,40.289333,-122.278533,0.3,B,Miscellaneous
12/28/2013,40.018267,-122.096317,1,B,Missing/Undefined
10/20/2013,40.05245,-122.14945,1,B,Missing/Undefined
10/3/2013,40.054167,-122.170133,0.5,B,Miscellaneous
12/1/2013,40.096817,-122.387733,0.1,A,Miscellaneous
12/12/2013,40.453067,-122.4005,0.1,A,Missing/Undefined
10/18/2013,40.846167,-121.909,0.1,A,Miscellaneous
12/3/2013,40.55815,-122.436,1,B,Debris Burning
12/10/2013,40.521483,-122.478017,1,B,Miscellaneous
11/2/2013,38.958183,-122.72665,1,B,Missing/Undefined
10/8/2013,38.9515,-122.703167,0.1,A,Missing/Undefined
11/2/2013,39.22135,-122.9336,0.1,A,Miscellaneous
11/2/2013,39.020333,-122.499283,2,B,Miscellaneous
11/3/2013,38.922433,-122.746133,0.1,A,Missing/Undefined
12/10/2013,38.7542,-122.622733,1,B,Miscellaneous
12/22/2013,38.714483,-122.6157,0.1,A,Debris Burning
12/30/2013,38.818533,-122.559067,1,B,Missing/Undefined
10/19/2013,38.847617,-122.727967,0.1,A,Missing/Undefined
11/24/2013,39.034033,-122.743817,0.1,A,Miscellaneous
10/5/2013,38.80555,-122.569717,0.1,A,Debris Burning
10/26/2013,38.701433,-122.546783,0.3,B,Missing/Undefined
12/10/2013,38.73395,-122.6243,1,B,Debris Burning
10/2/2013,39.363033,-121.713367,8,B,Debris Burning
11/22/2013,39.847117,-121.617783,1,B,Miscellaneous
11/9/2013,39.62955,-121.37745,0.1,A,Debris Burning
10/2/2013,39.63785,-121.57735,2.4,B,Miscellaneous
12/6/2013,39.65655,-121.990783,1,B,Missing/Undefined
10/1/2013,39.551367,-121.808067,0.1,A,Miscellaneous
10/27/2013,39.553083,-121.890483,1,B,Debris Burning
11/23/2013,40.03215,-122.0951,1,B,Debris Burning
11/8/2013,40.011267,-122.139917,4,B,Debris Burning
11/11/2013,40.223783,-122.27885,1,B,Miscellaneous
12/30/2013,39.878333,-122.188017,1,B,Missing/Undefined
11/7/2013,38.738267,-120.986483,0.3,B,Debris Burning
11/22/2013,38.852317,-120.855733,0.4,B,Debris Burning
11/4/2013,38.631267,-120.854367,0.2,A,Miscellaneous
10/18/2013,38.895817,-120.801033,1,B,Missing/Undefined
10/21/2013,38.803533,-120.694383,0.1,A,Debris Burning
10/9/2013,38.655317,-121.03395,0.3,B,Missing/Undefined
10/13/2013,38.6774,-120.77195,0.1,A,Missing/Undefined
10/5/2013,38.650033,-120.95035,0.1,A,Missing/Undefined
11/22/2013,38.848117,-120.868117,0.1,A,Miscellaneous
11/9/2013,38.580967,-120.66125,0.1,A,Debris Burning
10/12/2013,38.679883,-120.731983,0.5,B,Debris Burning
11/16/2013,38.622233,-120.9592,0.1,A,Debris Burning
11/12/2013,38.693033,-120.847567,0.5,B,Debris Burning
12/30/2013,36.763433,-120.378367,0.1,A,Debris Burning
11/17/2013,36.74995,-119.5109,0.1,A,Debris Burning
12/26/2013,36.765367,-120.379283,1,B,Missing/Undefined
12/28/2013,35.566867,-120.744217,1,B,Debris Burning
12/10/2013,35.341933,-120.703733,2.5,B,Miscellaneous
12/14/2013,35.4356,-120.477133,1,B,Missing/Undefined
10/5/2013,35.555033,-120.623433,2,B,Missing/Undefined
