DATE,LAT,LON,T2M_MAX,T2M_MIN,T2M,PRECTOT,RH2M,PS,WS10M_MIN,WS10M_MAX,WS10M,FIRE,FIRE_SIZE,FIRE_SIZE_CLASS
7/18/2013,32.25,-114.75,43.73,30.05,36.5,0.04,23.74,99.98,0.14,4.28,2.23,NOFIRE,0,NA
7/18/2014,32.25,-114.75,36.73,24.95,30.64,0,32.03,100.25,0.34,4.71,2.48,NOFIRE,0,NA
7/18/2015,32.25,-114.75,37.07,28.08,32.11,3.45,48.26,100.29,1.73,5.6,3.28,NOFIRE,0,NA
7/19/2013,32.25,-114.75,38.65,28.36,32.9,2.13,48.04,99.98,1.65,7.3,4.67,NOFIRE,0,NA
7/19/2014,32.25,-114.75,40.95,26.19,32.92,0,30.19,100.14,0.55,7.53,3.85,NOFIRE,0,NA
7/19/2015,32.25,-114.75,36.64,26.93,31.74,3.32,53.19,100.6,1.54,5.02,2.91,NOFIRE,0,NA
7/2/2013,32.25,-114.75,42.51,28.5,35.28,0.1,28.06,100.04,0.51,5.53,3.25,NOFIRE,0,NA
7/2/2014,32.25,-114.75,42.06,24.49,33.19,0,32.45,99.89,1.65,6.94,4.14,NOFIRE,0,NA
7/2/2015,32.25,-114.75,42.54,26.78,34.82,0,35.43,100.11,0.92,2.96,1.74,NOFIRE,0,NA
7/20/2013,32.25,-114.75,31.59,27.21,29.1,4.58,65.99,100.01,3.13,7.27,4.75,NOFIRE,0,NA
7/20/2014,32.25,-114.75,40.44,24.12,32.05,0,31.22,100.18,0.93,6.58,3.31,NOFIRE,0,NA
7/20/2015,32.25,-114.75,38.84,25.66,32.13,0.13,41.8,100.37,1.6,3.89,2.49,NOFIRE,0,NA
7/21/2013,32.25,-114.75,35.06,26.2,29.48,6.73,59.21,100.06,1.93,5.68,3.28,NOFIRE,0,NA
7/21/2014,32.25,-114.75,43.02,23.31,33.14,0,22.28,100.29,0.56,4.04,2.29,NOFIRE,0,NA
7/21/2015,32.25,-114.75,39.86,24.6,32.3,0,35.89,99.98,0.58,4.96,3.22,NOFIRE,0,NA
7/22/2013,32.25,-114.75,37.4,24.93,31.2,0.01,48.01,100.23,0.99,4.5,3.19,NOFIRE,0,NA
7/22/2014,32.25,-114.75,44.6,23.78,34.92,0,19.47,100.23,0.44,3.18,2.06,NOFIRE,0,NA
7/22/2015,32.25,-114.75,39.86,23.88,31.71,0,32.44,99.93,1.08,6.5,3.61,NOFIRE,0,NA
7/23/2013,32.25,-114.75,39.49,26.37,33.03,0,43.46,100.18,0.48,3.75,1.85,NOFIRE,0,NA
7/23/2014,32.25,-114.75,47.56,27.54,37.71,0,14.79,100.06,1,4.9,3.08,NOFIRE,0,NA
7/23/2015,32.25,-114.75,39.93,23.38,31.84,0,37.64,100.31,0.43,6.62,3.09,NOFIRE,0,NA
7/24/2013,32.25,-114.75,41.53,27.91,34.36,0,38.56,100.04,0.77,6.31,2.77,NOFIRE,0,NA
7/24/2014,32.25,-114.75,42.71,30.28,34.7,0.01,34.17,99.9,0.28,8.77,4.06,NOFIRE,0,NA
7/24/2015,32.25,-114.75,41.83,25.03,33.37,0,31.83,100.45,0.85,4.3,1.98,NOFIRE,0,NA
7/25/2013,32.25,-114.75,38.65,29.09,33.38,0.67,44.76,100.26,2.1,3.76,3.11,NOFIRE,0,NA
7/25/2014,32.25,-114.75,43.04,28.88,35.31,0.13,37.61,99.96,1.09,7.16,4.06,NOFIRE,0,NA
7/25/2015,32.25,-114.75,43.67,24.84,34.45,0,22.71,100.24,0.91,3.51,2.09,NOFIRE,0,NA
7/26/2013,32.25,-114.75,41.35,28.48,34.49,0,38.97,100.41,0.7,5.5,3.19,NOFIRE,0,NA
7/26/2014,32.25,-114.75,42.71,28.28,34.88,1.77,36.93,100.17,2.05,7.24,3.88,NOFIRE,0,NA
7/26/2015,32.25,-114.75,44.71,24.79,34.54,0,18.72,99.96,1.51,4.4,3.11,NOFIRE,0,NA
7/27/2013,32.25,-114.75,42.39,27.93,34.96,0,37.33,100.06,0.99,4.16,2.37,NOFIRE,0,NA
7/27/2014,32.25,-114.75,39.38,29.02,33.2,0.45,43.09,100.35,1.8,6.05,3.97,NOFIRE,0,NA
7/27/2015,32.25,-114.75,41.55,24.88,33.01,0,24,99.95,0.23,4.94,1.8,NOFIRE,0,NA
7/28/2013,32.25,-114.75,43.59,27.11,34.85,0,22.19,99.81,1.01,5.33,3.17,NOFIRE,0,NA
7/28/2014,32.25,-114.75,42.92,28.44,35.74,0.01,32.14,100.42,0.61,3.88,2.33,NOFIRE,0,NA
7/28/2015,32.25,-114.75,40.83,25.22,32.73,0.01,36.84,100.04,1.16,7.54,4.02,NOFIRE,0,NA
7/29/2013,32.25,-114.75,41.78,23.92,32.92,0,24.5,100.17,0.68,5.69,2.92,NOFIRE,0,NA
7/29/2014,32.25,-114.75,44.24,29.3,37.06,0,25.09,100.22,0.34,3.83,2.01,NOFIRE,0,NA
7/29/2015,32.25,-114.75,36.54,27.81,31.85,0.15,51.71,100.34,2.11,6.56,4.26,NOFIRE,0,NA
7/3/2013,32.25,-114.75,44.59,28.16,36.13,0,24.08,99.78,0.15,4.24,1.84,NOFIRE,0,NA
7/3/2014,32.25,-114.75,41.05,25.56,33.01,0,41.3,100.12,1.73,8.48,5.6,NOFIRE,0,NA
7/3/2015,32.25,-114.75,38.47,28.72,33.67,0,30.05,99.95,0.58,4.77,2.44,NOFIRE,0,NA
7/30/2013,32.25,-114.75,41.82,25.42,33.59,0,30.3,100.48,0.38,6.23,3.14,NOFIRE,0,NA
7/30/2014,32.25,-114.75,45.41,29.65,37.12,0,23.83,100.06,0.43,5.8,3.06,NOFIRE,0,NA
7/30/2015,32.25,-114.75,39.1,28.45,33.65,0.1,42.48,100.43,0.44,4.99,3.03,NOFIRE,0,NA
7/31/2013,32.25,-114.75,43.18,26.19,34.05,0,24.85,100.32,0.41,6.65,2.81,NOFIRE,0,NA
7/31/2014,32.25,-114.75,42.97,29.58,35.5,0.05,34.43,100.09,0.56,8.79,3.81,NOFIRE,0,NA
7/31/2015,32.25,-114.75,42.76,28.69,35.32,0.08,33.62,100.3,0.08,6.01,2.82,NOFIRE,0,NA
7/4/2013,32.25,-114.75,42.12,27.68,34.65,0,33.14,99.62,0.8,7.17,4.23,NOFIRE,0,NA
7/4/2014,32.25,-114.75,34.17,26.83,30.3,0.79,56.67,100.51,2.72,6.94,4.65,NOFIRE,0,NA
7/4/2015,32.25,-114.75,41.27,28.25,33.76,0,35.54,99.85,0.09,8.3,3.95,NOFIRE,0,NA
7/5/2013,32.25,-114.75,42.14,27.71,34.47,0,31.75,99.63,0.13,6.86,3.69,NOFIRE,0,NA
7/5/2014,32.25,-114.75,40.85,28.27,34.22,0.47,37.9,100.47,0.98,4.41,2.2,NOFIRE,0,NA
7/5/2015,32.25,-114.75,40.08,26.54,32.74,0.01,39.94,100.11,0.16,8.49,3.93,NOFIRE,0,NA
7/6/2013,32.25,-114.75,42.61,27.49,34.69,0,29.22,99.56,0.51,5.33,2.71,NOFIRE,0,NA
7/6/2014,32.25,-114.75,42.9,28.11,35.76,0.01,33.06,100.19,0.25,3.45,1.32,NOFIRE,0,NA
7/6/2015,32.25,-114.75,41.44,26.66,33.9,0,36.47,100.2,0.83,5.35,3.26,NOFIRE,0,NA
7/7/2013,32.25,-114.75,44.82,26.9,35.88,0,25.64,99.58,0.28,3.92,2.56,NOFIRE,0,NA
7/7/2014,32.25,-114.75,44.98,29.04,37.08,0,25.58,99.9,0.93,3.57,2.36,NOFIRE,0,NA
7/7/2015,32.25,-114.75,41.87,26.62,34,0,27.7,99.97,0.36,6.48,3.32,NOFIRE,0,NA
7/8/2013,32.25,-114.75,44.23,27.78,35.52,0,25.48,99.94,0.85,6.45,3.26,NOFIRE,0,NA
7/8/2014,32.25,-114.75,43,28.75,35.25,1.45,37.51,100.04,1.13,8.69,4.13,NOFIRE,0,NA
7/8/2015,32.25,-114.75,40.16,23.3,31.44,0,25.01,99.8,1.43,6.9,4.5,NOFIRE,0,NA
7/9/2013,32.25,-114.75,38.97,28.13,32.78,0.41,48.81,100.31,2.99,7.13,5.46,NOFIRE,0,NA
7/9/2014,32.25,-114.75,41.91,27.52,34.17,0.09,40.14,100.1,0.15,7.01,3.22,NOFIRE,0,NA
7/9/2015,32.25,-114.75,37.95,21.55,29.19,0,27.92,99.92,2.02,5.92,3.97,NOFIRE,0,NA
7/1/2013,32.25,-115.25,45.34,29.65,37.28,0,21.76,98.78,0.84,3.62,2.07,NOFIRE,0,NA
7/1/2014,32.25,-115.25,43.64,25.2,34.28,0,22.13,98.77,0.5,5.35,2.87,NOFIRE,0,NA
7/1/2015,32.25,-115.25,38.99,26.97,32.85,0.45,40.96,99.17,0.24,3.45,2.02,NOFIRE,0,NA
7/10/2013,32.25,-115.25,40.06,28.83,33.88,0.16,34.38,99.15,0.92,5.95,3,NOFIRE,0,NA
7/10/2014,32.25,-115.25,42.94,26.95,34.51,0.01,20.69,99.05,0.73,5.48,2.34,NOFIRE,0,NA
7/10/2015,32.25,-115.25,36.67,18.76,27.68,0,30.53,99.04,0.83,4.86,2.82,NOFIRE,0,NA
7/11/2013,32.25,-115.25,37.61,27.32,32.18,2.23,43.15,99.09,1.3,3.89,2.7,NOFIRE,0,NA
7/11/2014,32.25,-115.25,41.9,25.31,33.39,0,20.42,99.19,0.91,5.78,3.41,NOFIRE,0,NA
7/11/2015,32.25,-115.25,36.69,20.48,28.62,0,31.21,99.27,0.55,3.52,2.58,NOFIRE,0,NA
7/12/2013,32.25,-115.25,40.36,27.25,33.74,0.04,35.81,99.03,1.15,4.36,2.74,NOFIRE,0,NA
7/12/2014,32.25,-115.25,41.65,25.16,33.74,0,20.89,99.21,0.96,4.69,2.95,NOFIRE,0,NA
7/12/2015,32.25,-115.25,41.34,21.51,31.58,0,23.07,99.28,0.76,3.24,2.27,NOFIRE,0,NA
7/13/2013,32.25,-115.25,42.84,26.44,34.88,0,28.41,99.01,0.45,4.62,2.51,NOFIRE,0,NA
7/13/2014,32.25,-115.25,39.64,27.48,33.34,0.12,28.07,99.16,0.55,7.12,3.87,NOFIRE,0,NA
7/13/2015,32.25,-115.25,43.68,23.74,33.59,0,18.24,99.02,0.37,3.39,2.45,NOFIRE,0,NA
7/14/2013,32.25,-115.25,42.28,29.35,35.24,0,27.96,98.95,1.23,4.75,2.78,NOFIRE,0,NA
7/14/2014,32.25,-115.25,36.01,27.3,31.13,0.32,45.57,99.41,1.87,6.86,4.61,NOFIRE,0,NA
7/14/2015,32.25,-115.25,42.98,23.57,33.31,0,18.57,98.82,1.27,3.32,2.65,NOFIRE,0,NA
7/15/2013,32.25,-115.25,45.06,28.06,36.6,0.05,22.82,98.69,0.57,5.1,2.45,NOFIRE,0,NA
7/15/2014,32.25,-115.25,41.79,25.06,33.22,0,28.17,99.33,0.53,4.81,3.01,NOFIRE,0,NA
7/15/2015,32.25,-115.25,42.57,22.85,32.86,0,21.23,98.96,0.81,4.82,2.91,NOFIRE,0,NA
7/16/2013,32.25,-115.25,43.21,27.71,35.49,0,15.47,98.95,0.41,4.55,2.17,NOFIRE,0,NA
7/16/2014,32.25,-115.25,42.58,23.78,32.95,0,16.73,99.17,0.88,6.52,3.83,NOFIRE,0,NA
7/16/2015,32.25,-115.25,42.85,23.29,33.2,0,20.47,99,1.23,3.87,2.85,NOFIRE,0,NA
7/17/2013,32.25,-115.25,43.01,27.13,35.32,0.06,19.76,99.25,1.37,3.4,2.16,NOFIRE,0,NA
7/17/2014,32.25,-115.25,41.88,22.79,31.59,0,19.6,99.12,1.03,6.68,4.11,NOFIRE,0,NA
7/17/2015,32.25,-115.25,42.81,25.58,34.38,0.03,28.56,98.9,0.21,7.18,3.77,NOFIRE,0,NA
7/18/2013,32.25,-115.25,43.87,28.73,36.16,0.01,16.07,99.01,0.49,4.32,2.31,NOFIRE,0,NA
7/18/2014,32.25,-115.25,36.18,23.64,29.7,0,29.44,99.26,0.3,5.01,2.21,NOFIRE,0,NA
7/18/2015,32.25,-115.25,37.09,27.88,32.21,3.93,40.84,99.28,0.74,4.29,2.59,NOFIRE,0,NA
7/19/2013,32.25,-115.25,40.7,29.11,33.75,0.6,36.79,98.96,1.09,6.98,3.9,NOFIRE,0,NA
7/19/2014,32.25,-115.25,40.93,24.83,32.37,0,26.86,99.13,1.43,6.57,3.5,NOFIRE,0,NA
7/19/2015,32.25,-115.25,36.62,26.68,31.43,4.21,52.02,99.58,1.23,5.08,2.54,NOFIRE,0,NA
7/2/2013,32.25,-115.25,42.97,28.66,35.65,0.01,22.12,99.04,1.21,4.05,2.56,NOFIRE,0,NA
7/2/2014,32.25,-115.25,43.22,25.18,34.22,0,24.35,98.87,0.52,5.71,2.95,NOFIRE,0,NA
7/2/2015,32.25,-115.25,43.06,27.39,35.13,0,30.4,99.12,0.12,4.23,1.89,NOFIRE,0,NA
7/20/2013,32.25,-115.25,32.96,27.32,29.95,1.5,56.82,98.99,1.56,7.29,3.9,NOFIRE,0,NA
7/20/2014,32.25,-115.25,41.08,22.95,31.59,0,27.3,99.17,0.76,4.57,3.3,NOFIRE,0,NA
7/20/2015,32.25,-115.25,38.91,24.65,31.44,0.17,39.21,99.36,0.81,6,2.3,NOFIRE,0,NA
7/21/2013,32.25,-115.25,35.32,26.2,29.42,8.76,55.15,99.05,1.35,3.61,2.72,NOFIRE,0,NA
7/21/2014,32.25,-115.25,43.25,22.59,32.98,0,17.97,99.29,0.31,4.32,2.3,NOFIRE,0,NA
7/21/2015,32.25,-115.25,39.81,23.97,31.81,0,35.05,98.99,0.56,6.06,3.21,NOFIRE,0,NA
7/22/2013,32.25,-115.25,37.09,24.98,31.28,0.13,47.21,99.22,0.41,3.34,2.06,NOFIRE,0,NA
7/22/2014,32.25,-115.25,44.53,23.58,34.74,0,16.52,99.25,0.83,4.33,2.62,NOFIRE,0,NA
7/22/2015,32.25,-115.25,40.57,22.68,31.22,0,30.02,98.91,1.24,5.17,3.82,NOFIRE,0,NA
7/23/2013,32.25,-115.25,40.16,26.23,33.2,0,40.5,99.18,0.53,3.03,1.5,NOFIRE,0,NA
7/23/2014,32.25,-115.25,47.33,28.13,37.79,0,12.01,99.09,2.15,4.53,3.26,NOFIRE,0,NA
7/23/2015,32.25,-115.25,40.73,22.07,31.59,0,32.49,99.28,0.53,3.88,2.6,NOFIRE,0,NA
7/24/2013,32.25,-115.25,41.84,26.97,34.36,0,36.11,99.04,0.67,3.78,2.25,NOFIRE,0,NA
7/24/2014,32.25,-115.25,44.12,30.29,35.36,0,25.61,98.9,0.6,8.39,3.76,NOFIRE,0,NA
7/24/2015,32.25,-115.25,41.76,23.86,33.05,0,24.75,99.46,1.68,3.3,2.34,NOFIRE,0,NA
7/25/2013,32.25,-115.25,38.34,27.97,33.19,0.4,40.94,99.27,0.64,3.29,1.95,NOFIRE,0,NA
7/25/2014,32.25,-115.25,44.38,29.2,36.16,0.01,28.57,98.96,0.65,5.58,2.64,NOFIRE,0,NA
7/25/2015,32.25,-115.25,43.74,24.6,34.34,0,18.73,99.26,0.94,3.42,2.23,NOFIRE,0,NA
7/26/2013,32.25,-115.25,41.29,28.32,34.4,0.01,36.56,99.41,0.61,3.94,2.13,NOFIRE,0,NA
7/26/2014,32.25,-115.25,42.91,28.38,35.31,0.32,31.34,99.18,0.31,5.79,2.74,NOFIRE,0,NA
7/26/2015,32.25,-115.25,44.16,24.94,33.94,0,16.49,98.97,3.04,6.5,4.19,NOFIRE,0,NA
7/27/2013,32.25,-115.25,43.12,27.55,35.16,0,29.99,99.07,0.68,3.82,1.57,NOFIRE,0,NA
7/27/2014,32.25,-115.25,39.77,28.21,33.27,0.22,38.23,99.35,0.4,5.65,3.02,NOFIRE,0,NA
7/27/2015,32.25,-115.25,41.55,22.94,32.33,0,20.64,98.95,0.23,3.31,2.24,NOFIRE,0,NA
7/28/2013,32.25,-115.25,43.2,26.09,34.22,0,19.16,98.82,0.79,5.88,4.08,NOFIRE,0,NA
7/28/2014,32.25,-115.25,43.08,28.4,35.84,0.04,27.67,99.42,0.56,3.59,2.08,NOFIRE,0,NA
7/28/2015,32.25,-115.25,41.42,24.81,32.7,0,30.42,99.04,0.92,6.93,3.61,NOFIRE,0,NA
7/29/2013,32.25,-115.25,42.09,23.2,32.78,0,21.18,99.15,1.07,3.78,2.81,NOFIRE,0,NA
7/29/2014,32.25,-115.25,44.16,29.28,36.98,0,21.42,99.25,0.13,4.61,2.84,NOFIRE,0,NA
7/29/2015,32.25,-115.25,37.88,27.41,32.21,0.08,45.1,99.33,0.95,6.72,3.75,NOFIRE,0,NA
7/3/2013,32.25,-115.25,44.51,28.49,36.63,0,18.77,98.79,0.37,4.8,2.36,NOFIRE,0,NA
7/3/2014,32.25,-115.25,42.7,26.38,34,0,31.43,99.09,0.28,7.93,4.21,NOFIRE,0,NA
7/3/2015,32.25,-115.25,39.87,28.09,34.1,0,24.72,98.95,1.23,4.09,3.04,NOFIRE,0,NA
7/30/2013,32.25,-115.25,42.15,24.57,33.22,0,25.67,99.47,0.27,4.71,3.31,NOFIRE,0,NA
7/30/2014,32.25,-115.25,45.7,29.68,37.46,0,19.65,99.07,1.3,4.36,3.11,NOFIRE,0,NA
7/30/2015,32.25,-115.25,39.96,28.26,34.02,0.15,37.84,99.42,0.54,5.98,3.22,NOFIRE,0,NA
7/31/2013,32.25,-115.25,43.62,25.39,33.48,0,17.97,99.33,0.23,5.24,3.09,NOFIRE,0,NA
7/31/2014,32.25,-115.25,44.52,29.98,36.56,0,24.42,99.08,0.62,7.7,3.43,NOFIRE,0,NA
7/31/2015,32.25,-115.25,42.67,28.63,35.38,0,28.26,99.3,0.66,3.79,2.25,NOFIRE,0,NA
7/4/2013,32.25,-115.25,44.27,27.86,35.92,0,24.43,98.61,0.92,4.79,2.84,NOFIRE,0,NA
7/4/2014,32.25,-115.25,34.17,26.35,30.67,0.58,52.46,99.48,1.25,6.37,4.04,NOFIRE,0,NA
7/4/2015,32.25,-115.25,42.03,27.97,34.22,0,29.75,98.84,0.6,6.17,3.07,NOFIRE,0,NA
7/5/2013,32.25,-115.25,43.21,27.83,35.17,0,25.21,98.63,0.5,4.85,2.99,NOFIRE,0,NA
7/5/2014,32.25,-115.25,39.88,28.47,33.93,0.19,35.06,99.49,0.65,2.62,1.63,NOFIRE,0,NA
7/5/2015,32.25,-115.25,41.33,26.3,33.26,0,33.69,99.1,0.97,6.18,2.76,NOFIRE,0,NA
7/6/2013,32.25,-115.25,43.14,27.63,35.15,0,24.83,98.57,0.89,3.68,2.44,NOFIRE,0,NA
7/6/2014,32.25,-115.25,42.73,27.91,35.66,0,29.02,99.21,1.01,3.52,1.83,NOFIRE,0,NA
7/6/2015,32.25,-115.25,42.06,26.31,34.13,0,32.48,99.2,1.37,4.11,2.69,NOFIRE,0,NA
7/7/2013,32.25,-115.25,45.24,27.56,36.32,0,21.93,98.6,0.32,5.13,2.46,NOFIRE,0,NA
7/7/2014,32.25,-115.25,45.07,28.77,37.09,0,22.63,98.92,0.28,4.44,2.57,NOFIRE,0,NA
7/7/2015,32.25,-115.25,42.71,25.81,33.81,0,24.51,98.97,1,5.31,3.23,NOFIRE,0,NA
7/8/2013,32.25,-115.25,45.47,27.97,36.7,0,18.79,98.94,0.31,4.52,3.1,NOFIRE,0,NA
7/8/2014,32.25,-115.25,44.48,28.45,36.08,0.18,27.32,99.02,0.73,6.11,3.26,NOFIRE,0,NA
7/8/2015,32.25,-115.25,40.43,21.53,30.34,0,25.22,98.79,1.78,7.87,5.05,NOFIRE,0,NA
7/9/2013,32.25,-115.25,40.81,28.54,34.12,0.04,36.83,99.28,0.47,6.26,3.36,NOFIRE,0,NA
7/9/2014,32.25,-115.25,42.56,27.18,34.74,0.01,30.37,99.09,1.63,6.19,3.21,NOFIRE,0,NA
7/9/2015,32.25,-115.25,37.75,20.26,27.99,0,28.92,98.9,2.15,7.32,4.61,NOFIRE,0,NA
7/1/2013,32.25,-115.75,42.76,28.33,35.5,0,19.01,95.67,1.01,4.88,2.92,NOFIRE,0,NA
7/1/2014,32.25,-115.75,42.6,23.49,32.9,0,20.49,95.62,0.35,4.09,2.8,NOFIRE,0,NA
7/1/2015,32.25,-115.75,36.42,25.46,30.8,0.56,40.22,96.01,0.15,2.73,1.52,NOFIRE,0,NA
7/10/2013,32.25,-115.75,39.18,26.99,32.61,0.08,26.55,95.97,0.78,3.71,2.34,NOFIRE,0,NA
7/10/2014,32.25,-115.75,40.73,24.06,31.77,0,19.11,95.89,0.75,6.25,3.6,NOFIRE,0,NA
7/10/2015,32.25,-115.75,34.2,15.9,24.58,0,35.7,95.79,0.5,6.08,3.15,NOFIRE,0,NA
7/11/2013,32.25,-115.75,34.42,25.34,29.8,2.11,43.72,95.91,0.41,2.8,1.81,NOFIRE,0,NA
7/11/2014,32.25,-115.75,39.04,23.8,30.47,0,23.58,96.03,2.43,7.04,4.55,NOFIRE,0,NA
7/11/2015,32.25,-115.75,34.47,17.44,25.94,0,31.99,96.01,0.6,4.07,2.49,NOFIRE,0,NA
7/12/2013,32.25,-115.75,37.19,24.8,31.2,0.08,38.5,95.87,0.18,3.93,2.11,NOFIRE,0,NA
7/12/2014,32.25,-115.75,39.7,22.51,31.24,0,23.09,96.05,0.52,5.49,2.91,NOFIRE,0,NA
7/12/2015,32.25,-115.75,39.38,19.19,29.25,0,22.12,96.07,0.59,4.67,2.31,NOFIRE,0,NA
7/13/2013,32.25,-115.75,40.49,23.93,32.53,0,27.8,95.86,0.38,4.08,2.25,NOFIRE,0,NA
7/13/2014,32.25,-115.75,38.87,25.43,32.11,0.11,25.03,95.96,0.74,6.33,3.07,NOFIRE,0,NA
7/13/2015,32.25,-115.75,41.21,20.79,30.71,0,18.5,95.86,1.38,4.99,3.42,NOFIRE,0,NA
7/14/2013,32.25,-115.75,40.15,26.28,33.08,0,24.98,95.81,0.57,4.13,2.59,NOFIRE,0,NA
7/14/2014,32.25,-115.75,34.5,25.35,29.35,0.54,42.84,96.17,0.43,6.29,3.1,NOFIRE,0,NA
7/14/2015,32.25,-115.75,40.93,20.56,30.75,0.02,17.8,95.65,0.27,4.85,2.93,NOFIRE,0,NA
7/15/2013,32.25,-115.75,42.65,25.94,33.92,0,19.93,95.59,1.14,6.62,3.34,NOFIRE,0,NA
7/15/2014,32.25,-115.75,39.89,22.46,30.61,0,28.22,96.14,0.6,6.11,2.84,NOFIRE,0,NA
7/15/2015,32.25,-115.75,40.82,20.5,30.34,0.04,18.63,95.76,1.63,4.85,3.29,NOFIRE,0,NA
7/16/2013,32.25,-115.75,40.83,25.39,32.94,0,14.06,95.79,0.93,5.68,3.12,NOFIRE,0,NA
7/16/2014,32.25,-115.75,39.47,21.27,29.5,0,20.23,96.02,1.77,7.85,5.31,NOFIRE,0,NA
7/16/2015,32.25,-115.75,40.91,21.18,31.27,0.02,17.67,95.81,1.04,4.69,2.97,NOFIRE,0,NA
7/17/2013,32.25,-115.75,41.17,23.84,32.74,0,14.3,96.11,0.56,4.5,2.47,NOFIRE,0,NA
7/17/2014,32.25,-115.75,38.14,20.04,27.68,0,25.51,95.95,2.64,8.35,6.02,NOFIRE,0,NA
7/17/2015,32.25,-115.75,41.38,23.41,32.47,0.03,23.27,95.71,1.18,4.17,3.19,NOFIRE,0,NA
7/18/2013,32.25,-115.75,41.56,25.26,33.53,0,11.96,95.9,1.47,4.63,3.22,NOFIRE,0,NA
7/18/2014,32.25,-115.75,34.24,20.32,26.81,0,31.56,96.05,0.16,6.43,2.73,NOFIRE,0,NA
7/18/2015,32.25,-115.75,35.41,25.38,30.39,3.34,37.07,96.08,1.45,3.56,2.46,NOFIRE,0,NA
7/19/2013,32.25,-115.75,40.69,27.06,32.67,0,28.28,95.78,0.83,4.83,3.24,NOFIRE,0,NA
7/19/2014,32.25,-115.75,38.88,22.16,29.76,0,28.01,95.95,0.86,4.92,3.46,NOFIRE,0,NA
7/19/2015,32.25,-115.75,34.92,24.8,29.09,4.42,52.55,96.34,0.72,4.16,2.16,NOFIRE,0,NA
7/2/2013,32.25,-115.75,40.28,26.93,33.42,0,20.94,95.91,0.42,4.51,2.79,NOFIRE,0,NA
7/2/2014,32.25,-115.75,42.23,23.99,33.14,0,20.67,95.71,0.57,3.95,2.65,NOFIRE,0,NA
7/2/2015,32.25,-115.75,40.72,25.36,32.54,0,30.79,95.97,1.05,7.1,3.93,NOFIRE,0,NA
7/20/2013,32.25,-115.75,32.03,25.57,28.87,0.25,52.02,95.77,0.4,6.53,2.66,NOFIRE,0,NA
7/20/2014,32.25,-115.75,38.33,19.94,28.44,0,29.65,95.97,1.78,5.37,3.74,NOFIRE,0,NA
7/20/2015,32.25,-115.75,36.45,21.65,28.49,0.14,39.54,96.17,1.38,6.85,3.06,NOFIRE,0,NA
7/21/2013,32.25,-115.75,33.2,24.14,27.35,13.08,56.33,95.84,0.91,3.27,2.32,NOFIRE,0,NA
7/21/2014,32.25,-115.75,40.63,20.46,30.4,0,19.67,96.11,0.25,5.18,2.72,NOFIRE,0,NA
7/21/2015,32.25,-115.75,37.58,21.41,29.04,0,37.94,95.81,0.16,6.51,3.18,NOFIRE,0,NA
7/22/2013,32.25,-115.75,34.04,23.1,28.88,0.33,52.37,96.03,0.4,2.62,1.58,NOFIRE,0,NA
7/22/2014,32.25,-115.75,42.61,21.69,32.56,0,16.06,96.11,0.44,5.12,2.95,NOFIRE,0,NA
7/22/2015,32.25,-115.75,38.28,19.78,28.19,0,34.29,95.71,2.17,6.59,4.49,NOFIRE,0,NA
7/23/2013,32.25,-115.75,37.8,23.64,30.47,0,43.53,96.02,0.2,4.79,2.73,NOFIRE,0,NA
7/23/2014,32.25,-115.75,44.86,26.6,35.55,0,12.81,95.97,0.3,4.44,2.8,NOFIRE,0,NA
7/23/2015,32.25,-115.75,39.31,19.44,29.33,0,31.11,96.05,1.7,5.37,2.95,NOFIRE,0,NA
7/24/2013,32.25,-115.75,39.03,23.82,31.45,0,39.76,95.89,1.59,4.89,3.07,NOFIRE,0,NA
7/24/2014,32.25,-115.75,43.4,27.93,34.73,0,19.89,95.75,0.75,7.55,3.85,NOFIRE,0,NA
7/24/2015,32.25,-115.75,39.96,21.2,30.84,0,23.06,96.28,0.41,3.96,2.25,NOFIRE,0,NA
7/25/2013,32.25,-115.75,36.33,24.07,30.28,0.11,41.57,96.11,0.1,3.36,2.3,NOFIRE,0,NA
7/25/2014,32.25,-115.75,42.74,28.19,34.74,0.02,22.06,95.81,0.11,3.35,2.03,NOFIRE,0,NA
7/25/2015,32.25,-115.75,41.75,23.09,32.17,0,18.52,96.09,1.49,4.26,3.15,NOFIRE,0,NA
7/26/2013,32.25,-115.75,37.82,25.84,31.42,0.02,38.58,96.25,0.19,2.97,1.32,NOFIRE,0,NA
7/26/2014,32.25,-115.75,40.34,26.55,33.49,0.01,27.54,96.03,0.91,4.88,2.58,NOFIRE,0,NA
7/26/2015,32.25,-115.75,40.32,23.03,30.78,0,18.56,95.82,4.05,8.27,5.86,NOFIRE,0,NA
7/27/2013,32.25,-115.75,40.6,24.65,32.28,0,27.47,95.93,0.1,5.86,3.09,NOFIRE,0,NA
7/27/2014,32.25,-115.75,37.78,25.44,31.4,0.29,35.56,96.17,0.24,4.82,2.89,NOFIRE,0,NA
7/27/2015,32.25,-115.75,39.26,20.3,29.67,0,20.53,95.77,0.51,5.77,2.95,NOFIRE,0,NA
7/28/2013,32.25,-115.75,39.5,22.89,30.6,0,21.75,95.69,2.05,6.75,5.29,NOFIRE,0,NA
7/28/2014,32.25,-115.75,40.69,25.74,33.31,0.06,27.49,96.26,0.56,4.53,2.55,NOFIRE,0,NA
