,DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
238,2013-06-09 00:00:00,34.23055556,-117.2186111,0.1,A,Miscellaneous
239,2013-11-13 00:00:00,40.73111111,-121.45527779999999,0.1,A,Miscellaneous
240,2013-06-15 00:00:00,33.47055556,-116.9802778,0.1,A,Miscellaneous
241,2013-07-10 00:00:00,34.57194444,-118.68694440000002,0.25,A,Miscellaneous
242,2013-04-21 00:00:00,41.26,-123.64833329999999,0.3,B,Debris Burning
243,2013-09-19 00:00:00,40.24083333,-120.50444440000001,0.1,A,Miscellaneous
244,2013-08-14 00:00:00,40.73138889,-123.0613889,1.4,B,Debris Burning
245,2013-08-03 00:00:00,34.32777778,-117.5161111,0.1,A,Miscellaneous
246,2013-07-25 00:00:00,37.13444444,-119.4072222,0.1,A,Miscellaneous
247,2013-08-18 00:00:00,34.21333333,-117.44583329999999,1.0,B,Miscellaneous
248,2013-06-16 00:00:00,34.58944444,-118.69444440000001,0.5,B,Miscellaneous
249,2013-05-02 00:00:00,37.06083333,-119.17055559999999,0.1,A,Debris Burning
250,2013-09-21 00:00:00,34.48361111,-118.6758333,22.0,C,Miscellaneous
251,2013-07-19 00:00:00,34.89055556,-118.91333329999999,722.0,E,Miscellaneous
252,2013-03-18 00:00:00,34.58638889,-119.27722220000001,0.1,A,Miscellaneous
253,2013-08-14 00:00:00,37.06416667,-119.1663889,0.25,A,Debris Burning
254,2013-08-05 00:00:00,33.74333333,-116.70194440000002,2.0,B,Miscellaneous
255,2013-03-23 00:00:00,34.1875,-117.27,3.0,B,Miscellaneous
256,2013-04-08 00:00:00,34.465,-118.47277779999999,7.2,B,Miscellaneous
257,2013-07-14 00:00:00,39.43805556,-120.0211111,0.25,A,Miscellaneous
258,2013-03-14 00:00:00,41.78916667,-123.3772222,0.25,A,Debris Burning
259,2013-06-14 00:00:00,38.45888889,-120.0361111,0.02,A,Debris Burning
260,2013-11-24 00:00:00,34.16138889,-117.91166670000001,0.1,A,Miscellaneous
261,2013-08-18 00:00:00,38.33777778,-120.1552778,0.01,A,Miscellaneous
262,2013-10-20 00:00:00,39.66916667,-122.68472220000001,0.25,A,Miscellaneous
263,2013-06-20 00:00:00,34.14555556,-117.75666670000001,0.1,A,Miscellaneous
264,2013-06-20 00:00:00,39.35583333,-120.80277779999999,0.3,B,Debris Burning
265,2013-11-02 00:00:00,34.31805556,-117.51527779999999,0.5,B,Miscellaneous
266,2013-08-26 00:00:00,41.23472222,-122.1736111,0.1,A,Miscellaneous
267,2013-08-02 00:00:00,39.82666667,-120.4188889,0.1,A,Miscellaneous
268,2013-09-21 00:00:00,33.87805556,-116.5936111,0.1,A,Debris Burning
269,2013-07-04 00:00:00,41.85888889,-120.75027779999999,0.1,A,Debris Burning
270,2013-08-27 00:00:00,34.22138889,-117.8527778,1.0,B,Miscellaneous
271,2013-05-01 00:00:00,39.39416667,-120.675,0.9,B,Miscellaneous
272,2013-02-28 00:00:00,33.64805556,-117.41666670000001,0.1,A,Miscellaneous
273,2013-06-23 00:00:00,41.3125,-122.24472220000001,0.01,A,Debris Burning
274,2013-11-26 00:00:00,34.31083333,-118.36527779999999,0.25,A,Miscellaneous
275,2013-02-17 00:00:00,34.43277778,-118.42055559999999,0.25,A,Miscellaneous
276,2013-03-05 00:00:00,34.15222222,-117.73555559999998,0.1,A,Miscellaneous
277,2013-11-24 00:00:00,34.47944444,-118.6147222,0.1,A,Miscellaneous
278,2013-12-23 00:00:00,39.97222222,-120.94277779999999,0.5,B,Miscellaneous
279,2013-11-07 00:00:00,39.73583333,-120.575,0.1,A,Debris Burning
280,2013-07-24 00:00:00,41.78583333,-121.30388889999999,0.1,A,Miscellaneous
281,2013-12-23 00:00:00,34.46777778,-118.53805559999999,0.25,A,Miscellaneous
282,2013-04-16 00:00:00,34.33305556,-117.49972220000001,0.1,A,Miscellaneous
283,2013-07-06 00:00:00,40.13722222,-120.95416670000002,0.1,A,Miscellaneous
284,2013-05-20 00:00:00,32.86111111,-116.42,0.1,A,Miscellaneous
285,2013-11-12 00:00:00,40.86444444,-123.51222220000001,0.2,A,Miscellaneous
286,2013-03-17 00:00:00,39.95,-120.88333329999999,0.25,A,Debris Burning
287,2013-09-07 00:00:00,34.48305556,-119.50027779999999,2.1,B,Miscellaneous
288,2013-07-17 00:00:00,38.88,-120.42916670000001,0.1,A,Miscellaneous
289,2013-08-26 00:00:00,39.56055556,-120.3325,5.8,B,Miscellaneous
290,2013-06-25 00:00:00,41.26166667,-123.60694440000002,0.1,A,Miscellaneous
291,2013-05-24 00:00:00,36.32166667,-118.13138889999999,0.01,A,Miscellaneous
292,2013-07-04 00:00:00,33.25472222,-116.75916670000001,0.4,B,Miscellaneous
293,2013-08-03 00:00:00,37.20861111,-119.29555559999999,7.3,B,Miscellaneous
294,2013-09-07 00:00:00,34.55777778,-118.49972220000001,6.2,B,Miscellaneous
295,2013-04-27 00:00:00,39.04916667,-120.12305559999999,0.1,A,Miscellaneous
296,2013-05-31 00:00:00,40.41888889,-123.2013889,0.1,A,Debris Burning
297,2013-09-04 00:00:00,34.53111111,-118.18583329999998,1.5,B,Miscellaneous
298,2013-06-28 00:00:00,38.57527778,-120.49361110000001,0.5,B,Miscellaneous
